country_code,region_name,iata,icao,airport,latitude,longitude,country
AU,Queensland,PPP,YBPN,Whitsunday Coast Airport,-20.49500084,148.552002,Australia
AU,South Australia,PPI,YPIR,Port Pirie Airport,-33.23889923,137.9949951,Australia
AU,Queensland,JUN,YJDA,Jundah Airport,-24.8416996,143.0579987,Australia
AU,Western Australia,JUR,YJNB,Jurien Bay Airport,-30.301629,115.055914,Australia
AU,Western Australia,KAX,YKBR,Kalbarri Airport,-27.692813,114.259169,Australia
AU,Northern Territory,KBB,,Kirkimbie Airport,-17.7791996,129.2100067,Australia
AU,Western Australia,KBD,,Kimberley Downs Airport,-17.39780045,124.3550034,Australia
AU,Queensland,LTP,YLHS,Lyndhurst Airport,-19.19580078,144.3710022,Australia
AU,Northern Territory,KBJ,YKCA,Kings Canyon Airport,-24.26000023,131.4900055,Australia
AU,Queensland,PMK,YPAM,Palm Island Airport,-18.75530052,146.5809937,Australia
AU,South Australia,KBY,YKBY,Streaky Bay Airport,-32.83580017,134.2929993,Australia
AU,Queensland,KCE,YCSV,Collinsville Airport,-20.59670067,147.8600006,Australia
AU,South Australia,PLO,YPLC,Port Lincoln Airport,-34.6053009,135.8800049,Australia
AU,Northern Territory,KCS,YKCS,Kings Creek Station Airport,-24.42329979,131.8350067,Australia
AU,Northern Territory,PKT,YKPT,Port Keats Airfield,-14.25,129.529007,Australia
AU,Queensland,LTV,YLOV,Lotus Vale Station Airport,-17.04829979,141.3760071,Australia
AU,Western Australia,KDB,YKBL,Kambalda Airport,-31.1907,121.5978,Australia
AU,Queensland,KDS,,Kamaran Downs Airport,-24.3388,139.2785,Australia
AU,New South Wales,PKE,YPKS,Parkes Airport,-33.13140106,148.2389984,Australia
AU,Western Australia,PHE,YPPD,Port Hedland International Airport,-20.37779999,118.6259995,Australia
AU,Queensland,MFL,,Mount Full Stop Airport,-19.67,144.8852,Australia
AU,Queensland,ZBO,YBWN,Bowen Airport,-20.0182991,148.2149963,Australia
AU,Western Australia,KFE,YFDF,Fortescue Dave Forrest Airport,-22.290754,119.437143,Australia
AU,Queensland,MTQ,YMIT,Mitchell Airport,-26.48329926,147.9369965,Australia
AU,New South Wales,MTL,YMND,Maitland Airport,-32.701265,151.492912,Australia
AU,Queensland,ZBL,,Biloela Airport,-24.4,150.51,Australia
AU,Northern Territory,KFG,YKKG,Kalkgurung Airport,-17.43190002,130.8079987,Australia
AU,South Australia,KGC,YKSC,Kingscote Airport,-35.71390152,137.5209961,Australia
AU,Queensland,BKP,YBAW,Barkly Downs Airport,-20.49583333,138.4747222,Australia
AU,Queensland,BKQ,YBCK,Blackall Airport,-24.42779922,145.4290009,Australia
AU,Western Australia,KGI,YPKG,Kalgoorlie-Boulder Airport,-30.7894001,121.461998,Australia
AU,Western Australia,CIE,YCOI,Collie Airport,-33.36669922,116.2170029,Australia
AU,South Australia,PEY,,Penong Airport,-31.91670036,133,Australia
AU,Queensland,DKI,YDKI,Dunk Island Airport,-17.94169998,146.1399994,Australia
AU,Northern Territory,KGR,,Kulgera Airport,-25.84280014,133.2920074,Australia
AU,Western Australia,PER,YPPH,Perth Airport,-31.94029999,115.9670029,Australia
AU,Northern Territory,PEP,,Peppimenarti Airport,-14.14420033,130.0910034,Australia
AU,Northern Territory,DKV,YDVR,Docker River Airport,-24.86000061,129.0700073,Australia
AU,Queensland,KGY,YKRY,Kingaroy Airport,-26.5807991,151.8410034,Australia
AU,South Australia,PEA,YPSH,Penneshaw Airport,-35.75584629,137.9628754,Australia
AU,South Australia,PDN,,Parndana Airport,-35.807,137.264,Australia
AU,South Australia,PDE,YPDI,Pandie Pandie Airport,-26.11669922,139.3999939,Australia
AU,Northern Territory,MTD,YMSF,Mount Sandford Station Airport,-16.97830009,130.5549927,Australia
AU,Western Australia,PBO,YPBO,Paraburdoo Airport,-23.17110062,117.7450027,Australia
AU,Queensland,AGW,,Agnew Airport,-12.14560032,142.1490021,Australia
AU,Queensland,KKP,YKLB,Koolburra Airport,-15.31890011,143.9550018,Australia
AU,Victoria,OYN,YOUY,Ouyen Airport,-35.08901243,142.3544884,Australia
AU,Queensland,LUT,YLRS,New Laura Airport,-15.18330002,144.3670044,Australia
AU,Queensland,LUU,YLRA,Laura Airport,-15.55000019,144.4499969,Australia
AU,South Australia,DLK,YDLK,Dulkaninna Airport,-29.01329994,138.4810028,Australia
AU,Victoria,XCO,YOLA,Colac Airport,-38.286701,143.679993,Australia
AU,Queensland,OXY,YMNY,Morney Airport,-25.35829926,141.4329987,Australia
AU,Queensland,OXO,,Orientos Airport,-28.0598,141.5361,Australia
AU,Western Australia,MGV,YMGR,Margaret River Station Airport,-18.62170029,126.8830032,Australia
AU,Victoria,BLN,YBLA,Benalla Airport,-36.55189896,146.0070038,Australia
AU,Queensland,KML,YKML,Kamileroi Airport,-19.375,140.0570068,Australia
AU,Northern Territory,DLV,YDLV,Delissaville Airport,-12.55000019,130.6849976,Australia
AU,Queensland,OSO,YOSB,Osborne Mine Airport,-22.08169937,140.5549927,Australia
AU,Western Australia,KNI,YKNG,Katanning Airport,-33.71670151,117.6330032,Australia
AU,Queensland,BLS,YBLL,Bollon Airport,-28.05830002,147.4830017,Australia
AU,Queensland,BLT,YBTR,Blackwater Airport,-23.60309982,148.8070068,Australia
AU,Western Australia,CJF,YCWA,Coondewanna Airport,-22.9666996,118.8130035,Australia
AU,Tasmania,KNS,YKII,King Island Airport,-39.87749863,143.878006,Australia
AU,Western Australia,KNX,YPKU,East Kimberley Regional Airport,-15.77810001,128.7079926,Australia
AU,Queensland,DMD,YDMG,Doomadgee Airport,-17.9403,138.822006,Australia
AU,Queensland,ORS,,Orpheus Island Resort Waterport,-18.634,146.5,Australia
AU,South Australia,ORR,YYOR,Yorketown Airport,-35.0,137.6170044,Australia
AU,Western Australia,LVO,YLTN,Laverton Airport,-28.61359978,122.4240036,Australia
AU,Western Australia,YLG,YYAL,Yalgoo Airport,-28.3553009,116.6839981,Australia
AU,Queensland,KOH,YKLA,Koolatah Airport,-15.88860035,142.4389954,Australia
AU,Queensland,OPI,YOEN,Oenpelli Airport,-12.32499981,133.0059967,Australia
AU,New South Wales,MRZ,YMOR,Moree Airport,-29.49889946,149.8450012,Australia
AU,Western Australia,BME,YBRM,Broome International Airport,-17.94470024,122.2320023,Australia
AU,Queensland,OOR,YMOO,Mooraberree Airport,-25.25,140.9830017,Australia
AU,New South Wales,OOM,YCOM,Cooma-Snowy Mountains Airport,-36.30059814,148.973999,Australia
AU,Northern Territory,MRT,,Moroak Airport,-14.818133,133.700594,Australia
AU,Queensland,KPP,YKPR,Kalpowar Airport,-14.89,144.22,Australia
AU,Queensland,OOL,YBCG,Gold Coast Airport (Coolangatta Airport),-28.1644001,153.5050049,Australia
AU,Queensland,LWH,YLAH,Lawn Hill Airport,-18.56830025,138.6349945,Australia
AU,New South Wales,KPS,YKMP,Kempsey Airport,-31.07439995,152.7700043,Australia
AU,Queensland,DNB,YDBR,Dunbar Airport,-16.04999924,142.3999939,Australia
AU,Northern Territory,CKI,YCKI,Croker Island Airport,-11.16499996,132.4830017,Australia
AU,Western Australia,ONS,YOLW,Onslow Airport,-21.66830063,115.112999,Australia
AU,Western Australia,DNG,,Doongan Airport,-15.386429,126.302235,Australia
AU,Queensland,BMP,YBPI,Brampton Island Airport,-20.80330086,149.2700043,Australia
AU,South Australia,MRP,YALA,Marla Airport,-27.33329964,133.6269989,Australia
AU,Queensland,MRL,,Miners Lake Airport,46.3834,-82.63315,Australia
AU,Queensland,ONR,YMNK,Monkira Airport,-24.81669998,140.5330048,Australia
AU,Queensland,ONG,YMTI,Mornington Island Airport,-16.66250038,139.1779938,Australia
AU,Queensland,MRG,YMBA,Mareeba Airfield,-17.06920052,145.4190063,Australia
AU,Western Australia,WYN,YWYM,Wyndham Airport,-15.51140022,128.1529999,Australia
AU,Western Australia,MQZ,YMGT,Margaret River Airport,-33.93059921,115.0999985,Australia
AU,South Australia,WYA,YWHA,Whyalla Airport,-33.05889893,137.5140076,Australia
AU,Western Australia,DNM,,Denham Airport,-25.888159,113.57695,Australia
AU,Western Australia,KQR,YKAR,Karara Airport,-28.206451,151.570214,Australia
AU,Victoria,KRA,YKER,Kerang Airport,-35.75139999,143.9389954,Australia
AU,New South Wales,WWY,YWWL,West Wyalong Airport,-33.93719864,147.1909943,Australia
AU,Western Australia,CKW,YCHK,Graeme Rowley Aerodrome,-22.3543,119.6426,Australia
AU,New South Wales,DNQ,YDLQ,Deniliquin Airport,-35.55939865,144.9459991,Australia
AU,Queensland,KRB,YKMB,Karumba Airport,-17.45669937,140.8300018,Australia
AU,Western Australia,WWI,YWWI,Woodie Woodie Airport,-21.66279984,121.2340012,Australia
AU,Victoria,MQL,YMIA,Mildura Airport,-34.22919846,142.0859985,Australia
AU,Northern Territory,KRD,,Kurundi Airport,-20.51,134.6706,Australia
AU,Queensland,BNE,YBBN,Brisbane Airport,-27.38419914,153.1170044,Australia
AU,South Australia,OLP,YOLD,Olympic Dam Airport,-30.48500061,136.8769989,Australia
AU,Northern Territory,MFP,YMCR,Manners Creek Airport,-22.10000038,137.9830017,Australia
AU,Northern Territory,MQE,YMQA,Marqua Airport,-22.80579948,137.2510071,Australia
AU,Queensland,OKY,YBOK,Oakey Army Aviation Centre,-27.41139984,151.7350006,Australia
AU,New South Wales,BNK,YBNA,Ballina Byron Gateway Airport,-28.83390045,153.5619965,Australia
AU,New South Wales,CLH,YCAH,Coolah Airport,-31.77330017,149.6100006,Australia
AU,Queensland,OKR,YYKI,Yorke Island Airport,-9.752801,143.405673,Australia
AU,Queensland,KSV,YSPV,Springvale Airport,-23.54999924,140.6999969,Australia
AU,Queensland,OKB,YORC,Orchid Beach Airport,-24.95940018,153.3150024,Australia
AU,Western Australia,WUN,YWLU,Wiluna Airport,-26.62919998,120.2210007,Australia
AU,Western Australia,WUI,YMMI,Murrin Murrin Airport,-28.705299,121.89099,Australia
AU,Western Australia,KTA,YPKA,Karratha Airport,-20.71220016,116.7730026,Australia
AU,Western Australia,MQA,YMDI,Mandora Station Airport,-19.73830032,120.8379974,Australia
AU,Northern Territory,MGT,YMGB,Milingimbi Airport,-12.09440041,134.8939972,Australia
AU,Northern Territory,KTR,YPTN,RAAF Base Tindal,-14.52110004,132.378006,Australia
AU,Western Australia,ODR,YORV,Ord River Airport,-17.34079933,128.9120026,Australia
AU,Western Australia,ALH,YABA,Albany Airport,-34.94329834,117.8089981,Australia
AU,South Australia,WUD,YWUD,Wudinna Airport,-33.04330063,135.4470062,Australia
AU,Queensland,LYT,,Lady Elliot Island Airport,-24.1129,152.7156,Australia
AU,South Australia,ODL,,Cordillo Downs Airport,-26.74530029,140.6380005,Australia
AU,Queensland,KUG,YKUB,Kubin Airport,-10.22500038,142.2180023,Australia
AU,South Australia,ODD,YOOD,Oodnadatta Airport,-27.56170082,135.4470062,Australia
AU,Western Australia,DOX,YDRA,Dongara Airport,-29.298128,114.927334,Australia
AU,Western Australia,OCM,YBGD,Boolgeeda Airport,-22.54,117.275,Australia
AU,Queensland,OBA,,Oban Airport,56.4657,-5.3977,Australia
AU,Queensland,KWM,YKOW,Kowanyama Airport,-15.48560047,141.7510071,Australia
AU,Queensland,CMA,YCMU,Cunnamulla Airport,-28.03000069,145.621994,Australia
AU,New South Wales,OAG,YORG,Orange Airport,-33.38169861,149.1329956,Australia
AU,Queensland,WTB,YBWW,Toowoomba Wellcamp Airport,-27.558332,151.793335,Australia
AU,Queensland,MOV,YMRB,Moranbah Airport,-22.05780029,148.0769959,Australia
AU,New South Wales,CMD,YCTM,Cootamundra Airport,-34.62390137,148.0279999,Australia
AU,Tasmania,DPO,YDPO,Devonport Airport,-41.16970062,146.4299927,Australia
AU,Queensland,LZR,YLZI,Lizard Island Airport,-14.673273,145.454571,Australia
AU,South Australia,MOO,YOOM,Moomba Airport,-28.09939957,140.1970062,Australia
AU,New South Wales,NYN,YNYN,Nyngan Airport,-31.55109978,147.2030029,Australia
AU,Queensland,WSY,YSHR,Whitsunday Airport,-20.27611,148.755,Australia
AU,Western Australia,KYF,YYLR,Yeelirrie Airport,-27.27706004,120.0956726,Australia
AU,South Australia,KYI,YYTA,Yalata Airport,-31.47060013,131.8249969,Australia
AU,Western Australia,DRB,YDBY,Derby Airport,-17.37000084,123.6610031,Australia
AU,Queensland,DRD,YDOR,Dorunda Airport,-16.5537,141.8238,Australia
AU,Northern Territory,BOX,YBRL,Borroloola Airport,-16.07530022,136.302002,Australia
AU,Queensland,CML,YCMW,Camooweal Airport,-19.9116993,138.125,Australia
AU,Western Australia,WRW,YWWG,Warrawagine Airport,-20.84420013,120.7020035,Australia
AU,Western Australia,WRN,YWDG,Windarling Airport,-30.031667,119.39,Australia
AU,South Australia,NUR,YNUB,Nullabor Motel Airport,-31.44169998,130.9019928,Australia
AU,Northern Territory,NUB,YNUM,Numbulwar Airport,-14.27169991,135.7169952,Australia
AU,Queensland,CMQ,YCMT,Clermont Airport,-22.7730999,147.6210022,Australia
AU,South Australia,AMT,YAMT,Amata Airport,-26.10829926,131.2070007,Australia
AU,Queensland,NTN,YNTN,Normanton Airport,-17.68409,141.069664,Australia
AU,New South Wales,NTL,YWLM,Newcastle Airport / RAAF Base Williamtown,-32.79499817,151.8339996,Australia
AU,Northern Territory,AMX,,Ammaroo Airport,-21.73830032,135.2420044,Australia
AU,Queensland,DRN,YDBI,Dirranbandi Airport,-28.5916996,148.2169952,Australia
AU,Northern Territory,MNW,YMDS,MacDonald Downs Airport,-22.44400024,135.1990051,Australia
AU,Northern Territory,MNV,,Mount Valley Airport,-14.11666,133.83333,Australia
AU,Queensland,MNQ,YMTO,Monto Airport,-24.88579941,151.1000061,Australia
AU,Queensland,NSV,YNSH,Noosa Airport,-26.42329979,153.0630035,Australia
AU,Queensland,DRR,YDRI,Durrie Airport,-25.68499947,140.2279968,Australia
AU,New South Wales,NSO,YSCO,Scone Airport,-32.03720093,150.8320007,Australia
AU,Queensland,WPK,YWMP,Wrotham Park Airport,-16.6583004,144.0019989,Australia
AU,Western Australia,NSM,YNSM,Norseman Airport,-32.20999908,121.7549973,Australia
AU,Northern Territory,NRY,,Newry Airport,-16.0442,129.2638,Australia
AU,Northern Territory,DRW,YPDN,Darwin International Airport,-12.41469955,130.8769989,Australia
AU,New South Wales,CNB,YCNM,Coonamble Airport,-30.98329926,148.3760071,Australia
AU,Northern Territory,MNG,YMGD,Maningrida Airport,-12.05609989,134.2339935,Australia
AU,Western Australia,BQB,YBLN,Busselton Regional Airport,-33.68842316,115.4015961,Australia
AU,Queensland,CNC,YCCT,Coconut Island Airport,-10.05000019,143.0700073,Australia
AU,Western Australia,DRY,YDRD,Drysdale River Airport,-15.7135704,126.3810968,Australia
AU,New South Wales,LBH,,Palm Beach Water Airport,-33.5871,151.3234,Australia
AU,South Australia,MNE,YMUG,Mungeranie Airport,-28.00919914,138.6569977,Australia
AU,Western Australia,NRG,YNRG,Narrogin Airport,-32.93000031,117.0800018,Australia
AU,New South Wales,NRA,YNAR,Narrandera Airport,-34.70220184,146.5119934,Australia
AU,Queensland,BQL,YBOU,Boulia Airport,-22.91329956,139.8999939,Australia
AU,Northern Territory,ANZ,,Angus Downs Airport,-25.0325,132.2748,Australia
AU,South Australia,LCN,YBLC,Balcanoona Airport,-30.53499985,139.3370056,Australia
AU,Queensland,WON,YWDL,Wondoola Airport,-18.57500076,140.8919983,Australia
AU,Queensland,CNJ,YCCY,Cloncurry Airport,-20.66860008,140.5039978,Australia
AU,New South Wales,WOL,YWOL,Illawarra Regional Airport,-34.56110001,150.7890015,Australia
AU,Western Australia,MBB,YMBL,Marble Bar Airport,-21.16329956,119.8330002,Australia
AU,Northern Territory,NPP,,Napperby Airport,-22.5312,132.7632,Australia
AU,Queensland,WNR,YWDH,Windorah Airport,-25.41309929,142.6670074,Australia
AU,Queensland,LDC,YLIN,Lindeman Island Airport,-20.45359993,149.0399933,Australia
AU,Western Australia,BQW,YBGO,Balgo Hill Airport,-20.1483,127.973,Australia
AU,New South Wales,LDH,YLHI,Lord Howe Island Airport,-31.53829956,159.0769959,Australia
AU,New South Wales,NOA,YSNW,NAS Nowra,-34.94889832,150.5370026,Australia
AU,Victoria,MBF,YPOK,Porepunkah Airfield,-36.7187,146.8898,Australia
AU,Western Australia,WND,,Windarra Airport,-28.47500038,122.2419968,Australia
AU,Queensland,CNS,YBCS,Cairns Airport,-16.88579941,145.7550049,Australia
AU,Queensland,MBH,YMYB,Maryborough Airport,-25.5133,152.714996,Australia
AU,Queensland,MMM,YMMU,Middlemount Airport,-22.80249977,148.7050018,Australia
AU,Western Australia,LDW,,Lansdowne Airport,-17.6128,126.743,Australia
AU,Victoria,BRJ,,Bright Airport,18.948673,72.828673,Australia
AU,New South Wales,BRK,YBKE,Bourke Airport,-30.03919983,145.9519958,Australia
AU,Western Australia,WME,YMNE,Mount Keith Airport,-27.28639984,120.5550003,Australia
AU,Western Australia,MBN,,Mount Barnett Airport,-16.6573,125.961,Australia
AU,Western Australia,LEA,YPLM,RAAF Learmonth (Learmonth Airport),-22.23559952,114.0889969,Australia
AU,Western Australia,MMG,YMOG,Mount Magnet Airport,-28.11610031,117.8420029,Australia
AU,Northern Territory,LEL,YLEV,Lake Evella Airport,-12.49890041,135.8059998,Australia
AU,Victoria,WMB,YWBL,Warrnambool Airport,-38.29529953,142.4470062,Australia
AU,Western Australia,WLP,YANG,West Angelas Airport,-23.13555556,118.7072222,Australia
AU,Northern Territory,COB,,Coolibah Airport,-15.54829979,130.9620056,Australia
AU,Queensland,NMR,YNAP,Nappa Merrie Airport,-27.55830002,141.1329956,Australia
AU,Northern Territory,BRT,YBTI,Bathurst Island Airport,-11.76920033,130.6199951,Australia
AU,Northern Territory,WLO,YWTL,Waterloo Airport,-16.62999916,129.3200073,Australia
AU,Western Australia,LER,YLST,Leinster Airport,-27.84329987,120.7030029,Australia
AU,Queensland,MLV,YMEU,Merluna Airport,-13.0649,142.4536,Australia
AU,Northern Territory,WLL,YWOR,Wollogorang Airport,-17.2199,137.93453,Australia
AU,Queensland,WLE,YMLS,Miles Airport,-26.80830002,150.1750031,Australia
AU,New South Wales,WLC,YWCH,Walcha Airport,-31.0,151.5670013,Australia
AU,New South Wales,COJ,YCBB,Coonabarabran Airport,-31.33250046,149.2669983,Australia
AU,Queensland,NMP,,New Moon Airport,-19.2,145.773,Australia
AU,Victoria,MBW,YMMB,Moorabbin Airport,-37.97579956,145.102005,Australia
AU,Western Australia,WLA,YWAL,Wallal Airport,-19.77359962,120.6490021,Australia
AU,Western Australia,NLS,,Nicholson Airport,-18.04999924,128.8999939,Australia
AU,South Australia,MLR,YMCT,Millicent Airport,-37.58359909,140.3659973,Australia
AU,Western Australia,NLL,YNUL,Nullagine Airport,-21.91329956,120.197998,Australia
AU,Queensland,LFP,YLFD,Lakefield Airport,-14.9207,144.203,Australia
AU,Victoria,WKB,YWKB,Warracknabeal Airport,-36.32109833,142.4190063,Australia
AU,Western Australia,WIT,YWIT,Wittenoom Airport,-22.21829987,118.3479996,Australia
AU,Victoria,BSJ,YBNS,Bairnsdale Airport,-37.88750076,147.5679932,Australia
AU,New South Wales,WIO,YWCA,Wilcannia Airport,-31.52639961,143.375,Australia
AU,Queensland,WIN,YWTN,Winton Airport,-22.36359978,143.0859985,Australia
AU,Queensland,NLF,YDNI,Darnley Island Airport,-9.583330154,143.7669983,Australia
AU,Western Australia,LGE,,Lake Gregory Airport,-20.1089,127.619,Australia
AU,Queensland,MKY,YBMK,Mackay Airport,-21.17169952,149.1799927,Australia
AU,Western Australia,COY,YCWY,Coolawanyah Station Airport,-21.7946,117.755,Australia
AU,Western Australia,NKB,,Noonkanbah Airport,-18.49469948,124.8519974,Australia
AU,South Australia,LGH,YLEC,Leigh Creek Airport,-30.59830093,138.4259949,Australia
AU,New South Wales,ARM,YARM,Armidale Airport,-30.52809906,151.6170044,Australia
AU,Northern Territory,MKV,YMVG,Mount Cavenagh Airport,-25.9666996,133.1999969,Australia
AU,Western Australia,NIF,YCNF,Nifty Airport,-21.67169952,121.586998,Australia
AU,South Australia,CPD,YCBP,Coober Pedy Airport,-29.04000092,134.720993,Australia
AU,New South Wales,LHG,YLRD,Lightning Ridge Airport,-29.45669937,147.9839935,Australia
AU,Northern Territory,LIB,,Limbunya Airport,-17.23559952,129.8820038,Australia
AU,New South Wales,NGA,YYNG,Young Airport,-34.25559998,148.2480011,Australia
AU,Victoria,WHL,,Welshpool Airport,-38.682382,146.445331,Australia
AU,Victoria,WGT,YWGT,Wangaratta Airport,-36.41579819,146.3070068,Australia
AU,Victoria,ARY,YARA,Ararat Airport,-37.30939865,142.9889984,Australia
AU,Western Australia,NDS,YSAN,Sandstone Airport,-27.97999954,119.2969971,Australia
AU,Queensland,DVP,YDPD,Davenport Downs Airport,-24.14999962,141.1080017,Australia
AU,Northern Territory,BTD,,Brunette Downs Airport,-18.63999939,135.9380035,Australia
AU,Northern Territory,DVR,,Daly River Airport,-13.7498064,130.6938782,Australia
AU,Western Australia,MKR,YMEK,Meekatharra Airport,-26.61170006,118.5479965,Australia
AU,Queensland,LKD,YLND,Lakeland Downs Airport,-15.83329964,144.8500061,Australia
AU,New South Wales,WGE,YWLG,Walgett Airport,-30.03280067,148.1260071,Australia
AU,Queensland,LLG,YCGO,Chillagoe Airport,-17.14279938,144.529007,Australia
AU,New South Wales,WGA,YSWG,Wagga Wagga Airport,-35.16529846,147.4660034,Australia
AU,New South Wales,WEW,YWWA,Wee Waa Airport,-30.25830078,149.4080048,Australia
AU,Queensland,WEI,YBWP,Weipa Airport,-12.67860031,141.9250031,Australia
AU,Queensland,DXD,YDIX,Dixie Airport,-15.11749443,143.3160496,Australia
AU,Western Australia,LLL,,Lissadell Airport,-16.661,128.594,Australia
AU,Queensland,CQP,,Cape Flattery Airport,-14.970832,145.311667,Australia
AU,Northern Territory,ASP,YBAS,Alice Springs Airport,-23.80669975,133.9019928,Australia
AU,Queensland,LLP,,Linda Downs Airport,-17.818889,25.818611,Australia
AU,Northern Territory,MCV,YMHU,McArthur River Mine Airport,-16.44249916,136.0839996,Australia
AU,Queensland,DYA,YDYS,Dysart Airport,-22.62220001,148.3639984,Australia
AU,New South Wales,NBH,YNHS,Nambucca Heads Airport,-30.64999962,153,Australia
AU,Queensland,MCY,YBSU,Sunshine Coast Airport,-26.6033,153.091003,Australia
AU,New South Wales,CRB,YCBR,Collarenebri Airport,-29.52169991,148.5820007,Australia
AU,Northern Territory,YUE,YYND,Yuendumu Airport,-22.25419998,131.7819977,Australia
AU,Northern Territory,LNH,YLKN,Lake Nash Airport,-20.9807,137.9178,Australia
AU,Queensland,DYM,,Diamantina Lakes Airport,-23.76169968,141.1450043,Australia
AU,Queensland,WDI,YWND,Wondai Airport,-26.2833004,151.8580017,Australia
AU,Western Australia,LNO,YLEO,Leonora Airport,-28.87809944,121.3150024,Australia
AU,Queensland,BTX,YBEO,Betoota Airport,-25.64170074,140.7830048,Australia
AU,Queensland,CRH,,Cherrabah Airport,-28.4301,152.08895,Australia
AU,South Australia,NAC,YNRC,Naracoorte Airport,-36.98529816,140.7250061,Australia
